Regime,Forest_type,Species,Distance,DBH,Height,Stem_Volume,,
Community,Saal,Shorea robusta,8.5,54,15.5,0.887460655,,
Community,Saal,Shorea robusta,9,54,12.2,0.698517419,,
Community,Saal,Shorea robusta,13,54,20.1,1.150836075,,
Community,Saal,Terminalia alata,20,54,16.7,0.956167286,,
Community,STMHWF,Shorea robusta,10,54,15.3,0.87600955,,
Community,Saal,Shorea robusta,5,54,18.3,1.047776128,,
Community,Saal,Shorea robusta,8.5,54,21.5,1.230993811,,
Protected,Saal,Shorea robusta,16,54,35,2.003943414,,
Protected,TMHWF,Terminalia alata,11,54,15.5,0.887460655,,
Protected,Saal,Shorea robusta,4,54,22.5,1.288249338,,
Protected,Saal,Shorea robusta,9,54,18,1.03059947,,
Protected,Saal,Shorea robusta,15,54,21,1.202366048,,
Protected,Saal,Shorea robusta,17.5,54,16,0.916088418,,
Protected,Saal,Shorea robusta,15,54,24.3,1.391309285,,
Protected,Saal,Shorea robusta,4,54,22,1.259621574,,
Protected,Saal,Shorea robusta,15.5,54,20,1.145110522,,
Protected,Saal,Shorea robusta,19,54,20,1.145110522,,
Buffer_zone,Saal,Shorea robusta,12.5,54.5,17,0.99145228,,
Buffer Zone CF,Saal,Shorea robusta,20,55,23.7,1.407678946,,
Buffer Zone CF,Saal,Shorea robusta,16,55,22.1,1.312645768,,
Buffer Zone CF,Saal,Shorea robusta,10,55,12.5,0.742446701,,
Buffer Zone CF,Saal,Shorea robusta,20,55,15.2,0.902815189,,
Buffer Zone CF,Saal,Shorea robusta,1,55,14.8,0.879056894,,
Buffer Zone CF,Saal,Shorea robusta,20,55,17.9,1.063183676,,
Buffer_zone,Saal,Shorea robusta,16,55,15.4,0.914694336,,
Buffer_zone,Saal,Shorea robusta,9.5,55,22.4,1.330464489,,
Buffer_zone,Saal,Shorea robusta,19.5,55,11.9,0.70680926,,
Buffer_zone,Saal,Shorea robusta,20,55,21.7,1.288887474,,
Buffer_zone,Saal,Shorea robusta,10,55,11.3,0.671171818,,
Buffer_zone,Saal,Shorea robusta,16.5,55,17.3,1.027546235,,
Buffer_zone,Saal,Terminalia alata,16.5,55,18.2,1.081002397,,
Buffer_zone,Saal,Terminalia alata,11.5,55,18.7,1.110700265,,
Buffer_zone,Saal,Shorea robusta,20,55,16.2,0.962210925,,
Buffer_zone,STMHWF,Shorea robusta,10,55,15.2,0.902815189,,
Buffer_zone,Saal,Shorea robusta,6.5,55,13.5,0.801842437,,
Buffer_zone,Saal,Shorea robusta,20,55,16.2,0.962210925,,
Buffer_zone,Saal,Shorea robusta,15,55,31.5,1.870965687,,
Buffer_zone,Saal,Terminalia alata,16,55,29.8,1.769992936,,
Buffer_zone,Saal,Shorea robusta,17,55,29,1.722476347,,
Buffer_zone,Saal,Shorea robusta,7.5,55,23.2,1.377981078,,
Buffer_zone,Saal,Shorea robusta,10.5,55,22,1.306706194,,
Buffer_zone,Saal,Shorea robusta,19,55,20.6,1.223552164,,
Buffer_zone,Saal,Shorea robusta,11.5,55,22.5,1.336404062,,
Buffer_zone,Saal,Terminalia alata,10,55,22.3,1.324524915,,
Buffer_zone,STMHWF,Shorea robusta,13,55,13.5,0.801842437,,
Buffer_zone,Saal,Terminalia alata,10,55,29.4,1.746234642,,
Buffer_zone,STMHWF,Shorea robusta,19,55,32.4,1.92442185,,
Buffer_zone,Saal,Shorea robusta,18,55,15,0.890936042,,
Community,Saal,Shorea robusta,18.5,55,17.4,1.033485808,,
Community,Saal,Shorea robusta,20,55,20,1.187914722,,
Community,Saal,Shorea robusta,14,55,20.5,1.21761259,,
Community,Saal,Shorea robusta,20,55,23.5,1.395799799,,
Community,Saal,Shorea robusta,12.5,55,21.6,1.2829479,,
Community,Saal,Terminalia alata,15.5,55,14.5,0.861238174,,
Community,Saal,Shorea robusta,19.5,55,8,0.475165889,,
Community,Saal,Shorea robusta,13,55,12.5,0.742446701,,
Community,Saal,Shorea robusta,17,55,21.1,1.253250032,,
Community,Saal,Shorea robusta,10.5,55,19.8,1.176035575,,
Community,STMHWF,Shorea robusta,17.5,55,18.9,1.122579412,,
Community,Saal,Shorea robusta,20,55,23.2,1.377981078,,
Community,STMHWF,Shorea robusta,17,55,20.2,1.199793869,,
Community,STMHWF,Shorea robusta,20,55,23.2,1.377981078,,
Community,TMHWF,Shorea robusta,8.5,55,17.8,1.057244103,,
Community,TMHWF,Shorea robusta,16.5,55,21.2,1.259189605,,
Protected,Saal,Shorea robusta,9.5,55,30,1.781872083,,
Protected,STMHWF,Terminalia bellirica,19,55,20,1.187914722,,
Protected,TMHWF,Shorea robusta,15,55,18,1.06912325,,
Protected,TMHWF,Shorea robusta,19,55,30,1.781872083,,
Protected,Saal,Shorea robusta,10,55,15,0.890936042,,
Protected,Saal,Shorea robusta,20,55,13,0.772144569,,
Protected,Saal,Shorea robusta,10.5,55,22,1.306706194,,
Protected,Saal,Shorea robusta,12,55,15,0.890936042,,
Protected,Saal,Shorea robusta,20,55,14,0.831540305,,
Protected,Saal,Shorea robusta,18,55,21,1.247310458,,
Protected,Saal,Shorea robusta,12,55,22,1.306706194,,
Protected,Saal,Alstonia scholaris,11,55,13,0.772144569,,
Protected,Saal,Shorea robusta,16,55,25,1.484893403,,
Protected,Saal,Shorea robusta,5,55,33,1.960059292,,
Community,Saal,Shorea robusta,19.8,55.3,19.8,1.188900043,,
Buffer_zone,Saal,Shorea robusta,17,55.7,30,1.827517461,,
Buffer Zone CF,Saal,Shorea robusta,14.5,56,18.3,1.126826453,,
Buffer Zone CF,Saal,Shorea robusta,7,56,13.7,0.843580459,,
Buffer Zone CF,Saal,Shorea robusta,7,56,20.2,1.243819363,,
Buffer Zone CF,Saal,Shorea robusta,19,56,23.4,1.440860055,,
Buffer_zone,Saal,Shorea robusta,15,56,17.3,1.065251237,,
Buffer_zone,Saal,Shorea robusta,13,56,22.8,1.403914925,,
Buffer_zone,Saal,Shorea robusta,15,56,17.8,1.096038845,,
Buffer_zone,Saal,Shorea robusta,4.5,56,21.5,1.323867144,,
Buffer_zone,STMHWF,Shorea robusta,8,56,14.6,0.898998154,,
Buffer_zone,Saal,Terminalia alata,10.5,56,29.4,1.810311351,,
Buffer_zone,Saal,Shorea robusta,16,56,17,1.046778672,,
Buffer_zone,Saal,Shorea robusta,16,56,20,1.23150432,,
Buffer_zone,Saal,Shorea robusta,12.5,56,18.3,1.126826453,,
Buffer_zone,Saal,Shorea robusta,15.5,56,32.8,2.019667085,,
Buffer_zone,Saal,Terminalia alata,15.5,56,34.1,2.099714866,,
Buffer_zone,Saal,Shorea robusta,18.5,56,25,1.5393804,,
Buffer_zone,Saal,Shorea robusta,12,56,32.5,2.00119452,,
Buffer_zone,Saal,Shorea robusta,20,56,21.6,1.330024666,,
Buffer_zone,Saal,Shorea robusta,7.5,56,29,1.785681264,,
Buffer_zone,Saal,Shorea robusta,16.5,56,23.6,1.453175098,,
Buffer_zone,Saal,Shorea robusta,6,56,22.9,1.410072447,,
Buffer_zone,STMHWF,Shorea robusta,20,56,22.5,1.38544236,,
Community,Saal,Cleistocalyx operculatus,18,56,13.5,0.831265416,,
Community,STMHWF,Terminalia alata,16,56,21.1,1.299237058,,
Community,Saal,Shorea robusta,6,56,13.9,0.855895503,,
Community,STMHWF,Shorea robusta,20,56,21.5,1.323867144,,
Community,STMHWF,Terminalia bellirica,20,56,13.5,0.831265416,,
Community,STMHWF,Shorea robusta,17.5,56,12.5,0.7696902,,
Protected,Saal,Shorea robusta,7,56,20,1.23150432,,
Protected,Saal,Shorea robusta,19,56,20.5,1.262291928,,
Protected,Saal,Shorea robusta,20,56,19.5,1.200716712,,
Community,Saal,Shorea robusta,13.3,56.1,18.3,1.130854426,,
Community,Saal,Shorea robusta,19.5,56.5,18.3,1.147038184,,
Buffer_zone,Saal,Shorea robusta,17,56.8,32,2.027106377,,
Buffer Zone CF,Saal,Shorea robusta,10,57,34.9,2.226409407,,
Buffer Zone CF,Saal,Shorea robusta,19,57,22.6,1.441743628,,
Buffer Zone CF,Saal,Shorea robusta,20,57,21.4,1.365190869,,
Buffer_zone,Saal,Shorea robusta,12,57,22.7,1.448123024,,
Buffer_zone,Saal,Shorea robusta,20,57,21.8,1.390708455,,
Buffer_zone,STMHWF,Shorea robusta,3.6,57,16.3,1.039841643,,
Buffer_zone,Saal,Shorea robusta,12,57,20.1,1.282258713,,
Buffer_zone,Saal,Shorea robusta,20,57,17.1,1.090876816,,
Buffer_zone,Saal,Shorea robusta,6.5,57,23.1,1.47364061,,
Buffer_zone,Saal,Terminalia alata,11.5,57,24.9,1.588469749,,
Buffer_zone,Saal,Shorea robusta,17.5,57,29.2,1.862783802,,
Buffer_zone,Saal,Shorea robusta,19,57,24.3,1.550193369,,
Buffer_zone,Saal,Shorea robusta,18,57,23.5,1.499158197,,
Buffer_zone,Saal,Shorea robusta,7.5,57,2.63,0.16777813,,
Buffer_zone,Saal,Shorea robusta,17,57,27,1.722437077,,
Buffer_zone,Saal,Shorea robusta,7,57,35.1,2.2391682,,
Community,Saal,Terminalia alata,12,57,18.4,1.173808971,,
Community,Saal,Cleistocalyx operculatus,5,57,16.4,1.046221039,,
Community,Saal,Shorea robusta,10,57,21.5,1.371570265,,
Community,Saal,Shorea robusta,20,57,12.5,0.797424573,,
Community,Saal,Shorea robusta,13.5,57,20.3,1.295017506,,
Protected,Saal,Shorea robusta,20,57,28,1.786231043,,
Protected,Saal,Shorea robusta,17.5,57,17,1.084497419,,
Protected,STMHWF,Shorea robusta,15,57,16.5,1.052600436,,
Protected,Saal,Shorea robusta,18,57,15,0.956909487,,
Protected,Saal,Shorea robusta,16,57,20,1.275879316,,
Protected,Saal,Shorea robusta,8,57,21,1.339673282,,
Protected,Saal,Shorea robusta,12,57,15,0.956909487,,
Protected,Saal,Shorea robusta,13,57,20,1.275879316,,
Protected,Saal,Shorea robusta,4,57,25,1.594849146,,
Protected,Saal,Shorea robusta,18,57,32,2.041406906,,
Community,Saal,Shorea robusta,2.5,57.3,20.2,1.302238418,,
Buffer Zone CF,Saal,Shorea robusta,5,58,24.7,1.631484043,,
Buffer Zone CF,Saal,Shorea robusta,14,58,12.4,0.819044621,,
Buffer Zone CF,Saal,Shorea robusta,3.5,58,14.8,0.977569386,,
Buffer Zone CF,Saal,Shorea robusta,19,58,15.1,0.997384982,,
Buffer Zone CF,Saal,Shorea robusta,19,58,19.8,1.307829314,,
Buffer Zone CF,Saal,Shorea robusta,16,58,14,0.924727798,,
Buffer Zone CF,Saal,Shorea robusta,9,58,16.5,1.089857761,,
Buffer_zone,Saal,Shorea robusta,16,58,10.8,0.713361444,,
Buffer_zone,Saal,Shorea robusta,12,58,18.7,1.23517213,,
Buffer_zone,Saal,Shorea robusta,18,58,18.9,1.248382527,,
Buffer_zone,Saal,Shorea robusta,11,58,12.8,0.845465415,,
Buffer_zone,Saal,Shorea robusta,18,58,21.7,1.433328086,,
Buffer_zone,STMHWF,Shorea robusta,20,58,26.2,1.730562021,,
Buffer_zone,STMHWF,Terminalia alata,11,58,22.3,1.472959278,,
Buffer_zone,STMHWF,Terminalia alata,14.5,58,11.7,0.772808231,,
Buffer_zone,STMHWF,Terminalia alata,13.5,58,17.2,1.136094151,,
Buffer_zone,Saal,Shorea robusta,19,58,25.4,1.677720433,,
Buffer_zone,Saal,Shorea robusta,8.5,58,24.6,1.624878844,,
Buffer_zone,Saal,Shorea robusta,5,58,24.8,1.638089241,,
Buffer_zone,Saal,Shorea robusta,20,58,28.6,1.889086786,,
Buffer_zone,Saal,Shorea robusta,20,58,12.8,0.845465415,,
Buffer_zone,Saal,Shorea robusta,8,58,21.3,1.406907292,,
Buffer_zone,Saal,Terminalia alata,14.5,58,28.5,1.882481588,,
Buffer_zone,STMHWF,Shorea robusta,20,58,32.4,2.140084332,,
Buffer_zone,Saal,Shorea robusta,13,58,20,1.321039711,,
Buffer_zone,Saal,Shorea robusta,20,58,28,1.849455595,,
Buffer_zone,Saal,Terminalia alata,17,58,20,1.321039711,,
Community,STMHWF,Shorea robusta,10.5,58,18.5,1.221961733,,
Community,Saal,Shorea robusta,10,58,23.5,1.55222166,,
Community,Saal,Shorea robusta,10,58,21.5,1.420117689,,
Community,Saal,Shorea robusta,9,58,21,1.387091696,,
Community,STMHWF,Shorea robusta,15.3,58,18.3,1.208751335,,
Protected,Saal,Shorea robusta,15.5,58,22,1.453143682,,
Protected,STMHWF,Shorea robusta,12,58,15,0.990779783,,
Protected,STMHWF,Shorea robusta,19.5,58,22,1.453143682,,
Protected,Saal,Terminalia alata,16,58,22,1.453143682,,
Protected,Saal,Shorea robusta,18.5,58,22.3,1.472959278,,
Protected,Saal,Shorea robusta,13,58,25,1.651299639,,
Community,Saal,Shorea robusta,19.1,58.4,21.9,1.466559539,,
Buffer_zone,Saal,Shorea robusta,18,58.9,32,2.17976893,,
Buffer Zone CF,Saal,Terminalia bellirica,17,59,15.8,1.079918548,,
Buffer Zone CF,Saal,Shorea robusta,20,59,27.1,1.852265357,,
Buffer Zone CF,Saal,Shorea robusta,10,59,22,1.503684054,,
Buffer Zone CF,Saal,Shorea robusta,10,59,33.1,2.262361008,,
Buffer Zone CF,Saal,Shorea robusta,14,59,22.3,1.524188836,,
Buffer_zone,Saal,Shorea robusta,16,59,9.2,0.628813332,,
Buffer_zone,Saal,Shorea robusta,19,59,12.9,0.88170565,,
Buffer_zone,Saal,Shorea robusta,7,59,23.7,1.619877822,,
Buffer_zone,Saal,Shorea robusta,20,59,22.3,1.524188836,,
Buffer_zone,Saal,Shorea robusta,10,59,12.5,0.85436594,,
Buffer_zone,STMHWF,Shorea robusta,15,59,23.9,1.633547677,,
Buffer_zone,Saal,Shorea robusta,8.5,59,22.5,1.537858691,,
Buffer_zone,Saal,Shorea robusta,18,59,12.4,0.847531012,,
Buffer_zone,STMHWF,Shorea robusta,19,59,30.5,2.084652893,,
Buffer_zone,Saal,Shorea robusta,18.5,59,18.9,1.291801301,,
Buffer_zone,Saal,Terminalia alata,20,59,21.6,1.476344344,,
Buffer_zone,Saal,Shorea robusta,12.5,59,24.5,1.674557242,,
Buffer_zone,Saal,Shorea robusta,7.5,59,15.6,1.066248693,,
Buffer_zone,Saal,Shorea robusta,18,59,13,0.888540577,,
Buffer_zone,Saal,Shorea robusta,10,59,28.5,1.947954342,,
Buffer_zone,Saal,Shorea robusta,15,59,26,1.777081154,,
Buffer_zone,Saal,Shorea robusta,11,59,30,2.050478255,,
Buffer_zone,Saal,Shorea robusta,13,59,26.4,1.804420864,,
Buffer_zone,Saal,Shorea robusta,16,59,21.3,1.455839561,,
Buffer_zone,Saal,Shorea robusta,20,59,33.2,2.269195936,,
Buffer_zone,STMHWF,Shorea robusta,20,59,38,2.597272456,,
Community,STMHWF,Shorea robusta,6.5,59,19.5,1.332810866,,
Community,Saal,Shorea robusta,7,59,23.5,1.606207966,,
Community,Saal,Shorea robusta,3.5,59,21.5,1.469509416,,
Community,Saal,Shorea robusta,13,59,3,0.205047826,,
Community,Saal,Shorea robusta,17.5,59,12,0.820191302,,
Community,Saal,Shorea robusta,13.5,59,23.2,1.585703184,,
Protected,STMHWF,Shorea robusta,19,59,25,1.708731879,,
Protected,Saal,Shorea robusta,6.5,59,25,1.708731879,,
Protected,Saal,Shorea robusta,15,59,23,1.572033329,,
Protected,Saal,Shorea robusta,12,59,26,1.777081154,,
Protected,Saal,Shorea robusta,15,59,18,1.230286953,,
Protected,Saal,Shorea robusta,16,59,25,1.708731879,,
Protected,Saal,Shorea robusta,19,59,22.7,1.551528546,,
Protected,Saal,Shorea robusta,20,59,23,1.572033329,,
Buffer_zone,Saal,Shorea robusta,18,59.5,31.4,2.182697091,,
Buffer_zone,Saal,Shorea robusta,9.5,59.5,24.8,1.723913626,,
Buffer Zone CF,Saal,Shorea robusta,15,60,32.7,2.311426795,,
Buffer Zone CF,Saal,Shorea robusta,15,60,22.3,1.576294114,,
Buffer Zone CF,Saal,Shorea robusta,20,60,25.6,1.809557368,,
Buffer Zone CF,Saal,Shorea robusta,20,60,18.2,1.286482192,,
Buffer Zone CF,Saal,Shorea robusta,17.5,60,32.5,2.297289628,,
Buffer Zone CF,Saal,Shorea robusta,13,60,25,1.767145868,,
Buffer Zone CF,Saal,Shorea robusta,19,60,18.3,1.293550775,,
Buffer Zone CF,Saal,Shorea robusta,10,60,31.4,2.21953521,,
Buffer_zone,Saal,Cleistocalyx operculatus,13,60,18.9,1.335962276,,
Buffer_zone,Saal,Shorea robusta,20,60,22.5,1.590431281,,
Buffer_zone,Saal,Shorea robusta,20,60,26.5,1.87317462,,
Buffer_zone,STMHWF,Shorea robusta,13,60,27.5,1.943860454,,
Buffer_zone,Saal,Shorea robusta,20,60,17.5,1.237002107,,
Buffer_zone,Saal,Shorea robusta,17,60,14.8,1.046150354,,
Buffer_zone,Saal,Shorea robusta,17.5,60,20.6,1.456128195,,
Buffer_zone,Saal,Shorea robusta,17,60,21,1.484402529,,
Buffer_zone,Saal,Shorea robusta,12,60,17.6,1.244070691,,
Buffer_zone,Saal,Shorea robusta,15,60,21.8,1.540951197,,
Buffer_zone,Saal,Shorea robusta,12,60,22.3,1.576294114,,
Buffer_zone,Saal,Shorea robusta,12.3,60,21,1.484402529,,
Buffer_zone,Saal,Shorea robusta,20,60,32.5,2.297289628,,
Buffer_zone,Saal,Shorea robusta,17,60,15.8,1.116836188,,
Buffer_zone,Saal,Shorea robusta,9,60,23.3,1.646979949,,
Buffer_zone,Saal,Shorea robusta,9,60,30,2.120575041,,
Buffer_zone,Saal,Terminalia alata,9,60,22,1.555088364,,
Buffer_zone,Saal,Shorea robusta,20,60,27,1.908517537,,
Buffer_zone,Saal,Shorea robusta,18,60,23.8,1.682322866,,
Buffer_zone,Saal,Shorea robusta,16,60,28.6,2.021614873,,
Buffer_zone,Saal,Shorea robusta,20,60,18.5,1.307687942,,
Buffer_zone,Saal,Shorea robusta,15,60,16.8,1.187522023,,
Community,STMHWF,Terminalia alata,14,60,20.3,1.434922445,,
Community,Saal,Shorea robusta,6,60,18.3,1.293550775,,
Community,Saal,Shorea robusta,20,60,20.5,1.449059611,,
Community,Saal,Shorea robusta,12,60,17.1,1.208727773,,
Community,Saal,Shorea robusta,15,60,20.1,1.420785278,,
Community,Saal,Shorea robusta,18,60,14.3,1.010807436,,
Community,Saal,Shorea robusta,9.5,60,18.5,1.307687942,,
Community,STMHWF,Shorea robusta,20,60,14.3,1.010807436,,
Community,Saal,Shorea robusta,14.5,60,21.5,1.519745446,,
Community,Saal,Shorea robusta,12,60,19.5,1.378373777,,
Community,Saal,Shorea robusta,11,60,15.1,1.067356104,,
Community,Saal,Shorea robusta,19,60,24.1,1.703528616,,
Community,Saal,Shorea robusta,6,60,17.1,1.208727773,,
Community,Saal,Shorea robusta,11,60,20.1,1.420785278,,
Community,Saal,Shorea robusta,17,60,21,1.484402529,,
Community,STMHWF,Terminalia alata,20,60,18.5,1.307687942,,
Protected,Saal,Shorea robusta,8.5,60,22,1.555088364,,
Protected,Saal,Shorea robusta,20,60,28,1.979203372,,
Protected,Saal,Shorea robusta,18,60,12.6,0.890641517,,
Protected,Saal,Shorea robusta,12,60,20.5,1.449059611,,
Protected,Saal,Shorea robusta,16,60,28,1.979203372,,
Protected,Saal,Shorea robusta,20,60,18,1.272345025,,
Protected,Saal,Shorea robusta,8.5,60,24,1.696460033,,
Protected,Saal,Shorea robusta,8,60,19.5,1.378373777,,
Protected,Saal,Shorea robusta,12,60,16,1.130973355,,
Protected,Saal,Shorea robusta,13,60,18,1.272345025,,
Protected,Saal,Shorea robusta,15.5,60,14,0.989601686,,
Protected,Saal,Shorea robusta,16.5,60,23,1.625774198,,
Protected,Saal,Shorea robusta,20,60,22,1.555088364,,
Protected,Saal,Shorea robusta,19,60,25,1.767145868,,
Buffer Zone CF,Saal,Shorea robusta,14,60.4,24.6,1.762133771,,
Buffer Zone CF,Saal,Shorea robusta,15.6,60.5,23,1.652983336,,
Buffer_zone,Saal,Shorea robusta,15,60.5,25.6,1.839842322,,
Buffer Zone CF,Saal,Shorea robusta,5,61,31.8,2.32336092,,
Buffer Zone CF,Saal,Shorea robusta,18,61,25,1.826541604,,
Buffer Zone CF,Saal,Shorea robusta,8,61,25.6,1.870378602,,
Buffer_zone,Saal,Shorea robusta,14,61,18.6,1.358946953,,
Buffer_zone,Saal,Terminalia alata,19,61,28.3,2.067645095,,
Buffer_zone,Saal,Shorea robusta,16,61,22.9,1.673112109,,
Buffer_zone,Saal,Shorea robusta,17.5,61,13.2,0.964413967,,
Buffer_zone,Saal,Shorea robusta,16.5,61,18.5,1.351640787,,
Buffer_zone,Saal,Shorea robusta,6,61,27.6,2.016501931,,
Buffer_zone,Saal,Shorea robusta,20,61,21.8,1.592744278,,
Buffer_zone,Saal,Shorea robusta,14,61,24,1.75347994,,
Buffer_zone,Saal,Shorea robusta,14,61,32,2.337973253,,
Buffer_zone,Saal,Shorea robusta,14.5,61,21.5,1.570825779,,
Buffer_zone,Saal,Shorea robusta,20,61,14.1,1.030169465,,
Buffer_zone,Saal,Shorea robusta,9,61,26.9,1.965358766,,
Buffer_zone,Saal,Shorea robusta,10,61,31.2,2.279523921,,
Buffer_zone,Saal,Shorea robusta,6,61,20.3,1.483151782,,
Buffer_zone,Saal,Shorea robusta,3,61,31,2.264911589,,
Buffer_zone,Saal,Shorea robusta,19,61,28,2.045726596,,
Buffer_zone,Saal,Shorea robusta,15,61,20.3,1.483151782,,
Community,Saal,Terminalia bellirica,20,61,15.5,1.132455794,,
Community,Saal,Shorea robusta,2,61,18.5,1.351640787,,
Community,Saal,Shorea robusta,5.5,61,16.5,1.205517458,,
Community,Saal,Shorea robusta,20,61,18.5,1.351640787,,
Community,STMHWF,Shorea robusta,8.5,61,18.2,1.329722288,,
Community,STMHWF,Shorea robusta,7,61,18.2,1.329722288,,
Protected,Saal,Shorea robusta,5.5,61,16,1.168986626,,
Protected,Saal,Shorea robusta,20,61,22,1.607356611,,
Protected,STMHWF,Terminalia alata,16.5,61,16.5,1.205517458,,
Protected,Saal,Shorea robusta,7,61,11,0.803678306,,
Protected,Saal,Shorea robusta,19,61,23,1.680418275,,
Protected,Saal,Shorea robusta,15,61,18,1.315109955,,
Community,Saal,Shorea robusta,13.5,61.1,25.1,1.839865314,,
Community,Saal,Shorea robusta,5.5,61.2,23.5,1.728226247,,
Buffer_zone,Saal,Shorea robusta,11,61.5,26.8,1.990283376,,
Buffer_zone,Saal,Shorea robusta,12.5,61.5,25.5,1.89373978,,
Buffer_zone,Saal,Shorea robusta,20,61.5,32.1,2.383884193,,
Community,Saal,Shorea robusta,15.5,61.7,19.3,1.44263853,,
Buffer Zone CF,Saal,Shorea robusta,20,62,28.4,2.143540083,,
Buffer Zone CF,Saal,Shorea robusta,17,62,24.5,1.849180706,,
Buffer Zone CF,Saal,Shorea robusta,7,62,25.3,1.909562117,,
Buffer Zone CF,Saal,Shorea robusta,13,62,31.8,2.400161079,,
Buffer Zone CF,Saal,Shorea robusta,17,62,31.2,2.354875021,,
Buffer Zone CF,Saal,Shorea robusta,18,62,24.3,1.834085353,,
Buffer Zone CF,Saal,Shorea robusta,14,62,32.5,2.452994814,,
Buffer_zone,Saal,Shorea robusta,17,62,28.5,2.15108776,,
Buffer_zone,Saal,Shorea robusta,15,62,19.5,1.471796888,,
Buffer_zone,STMHWF,Shorea robusta,18,62,23.4,1.766156266,,
Buffer_zone,Saal,Shorea robusta,20,62,18.2,1.373677096,,
Buffer_zone,Saal,Shorea robusta,10,62,25.6,1.932205146,,
Buffer_zone,Saal,Shorea robusta,18,62,28.4,2.143540083,,
Buffer_zone,Saal,Shorea robusta,15,62,20,1.50953527,,
Buffer_zone,Saal,Shorea robusta,16,62,32.4,2.445447137,,
Buffer_zone,Saal,Shorea robusta,13.5,62,18,1.358581743,,
Buffer_zone,Saal,Shorea robusta,9,62,21.8,1.645393444,,
Buffer_zone,Saal,Shorea robusta,9,62,24.8,1.871823735,,
Buffer_zone,Saal,Shorea robusta,8,62,28,2.113349378,,
Buffer_zone,Saal,Shorea robusta,6,62,20,1.50953527,,
Buffer_zone,Saal,Terminalia alata,16.5,62,32.1,2.422804108,,
Buffer_zone,Saal,Terminalia alata,17,62,27.3,2.060515644,,
Buffer_zone,Saal,Shorea robusta,9,62,23,1.735965561,,
Buffer_zone,Saal,Shorea robusta,17,62,28,2.113349378,,
Buffer_zone,Saal,Shorea robusta,19,62,30,2.264302905,,
Buffer_zone,Saal,Shorea robusta,20,62,21.3,1.607655063,,
Buffer_zone,Saal,Shorea robusta,20,62,17,1.28310498,,
Community,Saal,Shorea robusta,17,62,32,2.415256432,,
Community,Saal,Shorea robusta,5,62,21.5,1.622750415,,
Community,Saal,Shorea robusta,7,62,19.8,1.494439917,,
Community,STMHWF,Terminalia bellirica,17.5,62,22.5,1.698227179,,
Community,Saal,Terminalia alata,14.5,62,18.9,1.42651083,,
Community,Saal,Shorea robusta,13,62,20.5,1.547273652,,
Protected,Saal,Shorea robusta,8,62,22,1.660488797,,
Protected,TMHWF,Shorea robusta,17,62,28,2.113349378,,
Protected,TMHWF,Shorea robusta,17,62,28,2.113349378,,
Protected,Saal,Shorea robusta,5,62,32,2.415256432,,
Protected,Saal,Shorea robusta,15,62,26,1.962395851,,
Protected,Saal,Shorea robusta,20,62,17,1.28310498,,
Protected,Saal,Shorea robusta,7,62,22,1.660488797,,
Protected,Saal,Shorea robusta,9.5,62,20,1.50953527,,
Protected,Saal,Shorea robusta,15,62,21.3,1.607655063,,
Buffer Zone CF,Saal,Shorea robusta,17,62.1,18,1.362967799,,
Buffer Zone CF,Saal,Shorea robusta,19,62.1,28,2.120172132,,
Buffer_zone,Saal,Shorea robusta,20,62.1,35.5,2.688075382,,
Buffer_zone,Saal,Shorea robusta,17,62.1,32,2.423053865,,
Buffer_zone,Saal,Shorea robusta,20,62.5,13,0.997087512,,
Community,Saal,Shorea robusta,19.5,62.6,31.8,2.446840591,,
Buffer_zone,Saal,Shorea robusta,16,62.7,26.5,2.045553514,,
Buffer_zone,Saal,Shorea robusta,9,62.7,21,1.621004672,,
Buffer Zone CF,Saal,Shorea robusta,15,63,23.7,1.846967846,,
Buffer Zone CF,Saal,Shorea robusta,18,63,21.5,1.675519354,,
Buffer Zone CF,Saal,Shorea robusta,17,63,17.5,1.363794823,,
Buffer Zone CF,Saal,Shorea robusta,11,63,15.3,1.192346331,,
Buffer Zone CF,Saal,Shorea robusta,7,63,26.8,2.088554358,,
Buffer Zone CF,Saal,Shorea robusta,11,63,33,2.571727381,,
Buffer Zone CF,Saal,Shorea robusta,18.6,63,30.1,2.345727096,,
Buffer_zone,Saal,Shorea robusta,15.5,63,20.9,1.628760675,,
Buffer_zone,Saal,Terminalia alata,15.5,63,12.5,0.97413916,,
Buffer_zone,Saal,Shorea robusta,8.5,63,22.3,1.737864261,,
Buffer_zone,Saal,Shorea robusta,3.5,63,22.3,1.737864261,,
Buffer_zone,Saal,Shorea robusta,5,63,15.4,1.200139445,,
Buffer_zone,Saal,Shorea robusta,9,63,16.2,1.262484351,,
Buffer_zone,Saal,Shorea robusta,16,63,28,2.182071717,,
Buffer_zone,Saal,Shorea robusta,9.5,63,23,1.792416054,,
Buffer_zone,Saal,Shorea robusta,11,63,24,1.870347186,,
Buffer_zone,Saal,Shorea robusta,20,63,27,2.104140585,,
Buffer_zone,Saal,Cleistocalyx operculatus,20,63,14.8,1.153380765,,
Community,Saal,Shorea robusta,3,63,23.5,1.83138162,,
Community,Saal,Shorea robusta,9,63,17.3,1.348208597,,
Community,Saal,Shorea robusta,11.5,63,20.5,1.597588222,,
Community,Saal,Shorea robusta,6.5,63,14.5,1.130001425,,
Community,Saal,Terminalia bellirica,15,63,15.5,1.207932558,,
